,0,1,2,3
0,9134.091909090908,-0.09057131597718729,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.954,0.916,0.926,0.997,0.941"
1,9582.063208367339,0.04787915799582128,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.015,1.049,1.027,1.030,1.033"
2,8901.13070469445,-0.07371462087289132,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.968,0.929,0.906,0.981,0.976"
3,8854.92663709127,-0.00520432785277601,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
4,8810.652891612208,-0.00501244106978055,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
5,9650.612506236032,0.09105984026820316,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.016,1.100,1.100,1.006,1.036"
6,9628.686929677806,-0.002274521030566858,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.037,1.100,1.100,1.005,1.040"
7,9628.687892546499,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.979,1.069,1.029,0.971,0.993"
8,9230.633316089361,-0.042219303333073104,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.972,1.056,0.918,0.961,0.981"
9,9474.664238530895,0.026093652652150398,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.990,1.100,1.100,1.027,1.025"
10,9427.904213154816,-0.004947488578266498,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
11,9380.765637236438,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
12,9602.693137266118,0.023382210137162806,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.029,0.951,1.083,1.001,1.008"
13,9579.356176233798,-0.0024332095246762803,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.925,0.900,0.994,0.978,0.900"
14,9579.357134169415,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.983,0.965,1.058,1.001,0.956"
15,9673.11976352808,0.009740395604047143,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.955,1.012,0.925,0.994,1.021"
16,10380.139116514072,0.07054339966717424,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.030,1.073,0.994,1.019,1.053"
17,10330.007691199173,-0.004841252328551062,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
18,10278.358688326447,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
19,9248.568545073018,-0.10557179894623668,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.966,1.016,0.900,0.976,0.972"
20,9222.873573216195,-0.0027821312776851945,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.015,1.033,1.056,1.016,1.046"
21,9199.817311570512,-0.0025030299674969883,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,0.955,0.986,0.991,1.100"
22,9589.829446420912,0.041519477793988194,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.028,0.991,1.047,1.042,1.100"
23,9675.54436997043,0.00889839874917948,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.990,1.014,0.920,1.062,1.100"
24,9651.686327056828,-0.002468853961125947,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
25,9627.558076407819,-0.0025030299674969883,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
26,9579.421251188476,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
27,9555.473658397485,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
28,9555.47461394485,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
29,9555.475569492313,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
30,9555.47652503987,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
31,9555.477480587524,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
32,9555.478436135272,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
33,9555.479391683117,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.003,0.984,1.000,1.004,1.100"
34,9555.480347231056,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.033,1.027,1.053,1.000,1.100"
35,9555.481302779091,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.008,1.015,1.047,1.000,1.055"
36,9531.593555070274,-0.0025030299674969883,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.995,0.978,1.031,1.000,0.982"
37,9507.765526724852,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.005,0.991,0.987,1.000,0.981"
38,9507.766477501405,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
39,9483.9980120843,-0.0025030299674969883,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
40,9547.649951482796,0.006689087235791838,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.022,1.002,1.023,1.000,1.007"
41,9523.940911223468,-0.002486321423703554,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.002,0.952,1.012,1.000,0.989"
42,9523.94186361756,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.012,1.100,1.100,1.000,1.009"
43,8548.470822789843,-0.10805640859070716,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.900,0.900,0.900,1.000,0.900"
44,7788.1001107169905,-0.09315547390643643,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.995,1.013,0.946,1.000,0.916"
45,7786.32304866886,-0.00022820261625820516,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
46,7786.323825354584,9.97499950626707e-08,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
47,6967.250651364006,-0.11114814670037444,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.917,0.928,0.900,1.000,0.935"
48,6947.8937052014835,-0.002782142700392731,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.035,1.014,1.020,1.000,1.054"
49,7434.4916034995085,0.06769164911396597,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.046,1.043,1.073,1.000,1.055"
50,7482.050148646857,0.006376639718208222,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.010,0.982,1.007,1.000,1.022"
51,7463.467789799839,-0.002486681090479694,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.978,0.985,0.932,1.000,0.929"
52,7444.809866672118,-0.0025030299674969883,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
53,7407.586563680947,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
54,7530.982540274249,0.016520830387577887,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.036,1.006,1.038,1.000,1.022"
55,7512.554958879802,-0.0024499012432905518,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.998,0.970,1.014,1.000,0.990"
56,7512.555710135299,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.975,0.973,0.948,1.000,0.965"
57,7268.89033617135,-0.032972071612017886,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.973,0.970,0.983,1.000,1.055"
58,7190.538150607272,-0.01083762785417338,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.022,0.994,0.920,0.943"
59,7154.483090573665,-0.0050268501316233566,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
60,7118.711392357726,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
61,7420.120206051709,0.041468532499732945,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.033,1.020,1.049,0.994,1.042"
62,7402.324169587103,-0.0024012294550694985,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.010,0.963,0.982,1.009,1.002"
63,7402.32490981952,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.988,0.981,0.988,1.059,0.952"
64,7560.00820374317,0.021078147472563646,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.038,1.024,1.031,0.982,1.033"
65,7783.338253969799,0.02911305230621813,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.026,1.032,1.053,1.008,1.034"
66,7782.6904189641855,-8.323703105006163e-05,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
67,7743.777747084078,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
68,7865.09452332821,0.015544905114118157,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.014,1.021,1.036,1.012,1.100"
69,7845.830702746097,-0.0024522846310851922,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.002,1.011,0.970,1.005,0.972"
70,7845.831487329167,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.009,0.985,1.019,0.999,1.012"
71,7587.712366156756,-0.03345222508672854,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.970,1.000,0.970,0.977,0.985"
72,7783.851355608433,0.025521103612760315,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.040,1.031,1.004,1.001,0.989"
73,7745.516667898152,-0.004937067048495125,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
74,7706.789861046707,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
