,0,1,2,3
0,9975.001,-0.0025030299674969883,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
1,9950.06449749385,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
2,9950.0654925003,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
3,9950.06648750685,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.960,0.960,0.988,0.993,0.925"
4,9950.0674825135,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.995,1.019,1.001,1.022,1.004"
5,10611.029470081305,0.06431464289216415,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.035,1.035,0.997,1.069,1.020"
6,10586.213540323593,-0.0023414310137306253,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,0.969,1.003,1.019,0.972"
7,10517.234151277578,-0.006537285822969974,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.015,1.002,0.998,0.996,0.992"
8,10517.129185145992,-9.980442945606295e-06,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
9,10464.544593562463,-0.00501244106978055,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
10,10438.384281149152,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.985,0.987,1.005,0.925,0.972"
11,10438.385324987581,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.974,1.005,0.996,0.975,0.984"
12,10476.869842282409,0.003680046972337397,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.038,1.017,1.006,1.017,1.012"
13,10362.946354993042,-0.010933361509643044,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.959,0.994,0.879,0.993,0.989"
14,10336.886548365987,-0.0025178773680296653,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.972,0.966,0.972,0.961,0.979"
15,10311.045365683727,-0.0025030299674969883,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
16,10259.491172537606,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
17,10233.84347312025,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.027,1.044,1.002,1.012,1.007"
18,10233.844496504598,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.006,1.006,0.998,1.001,1.020"
19,10393.570008759727,0.01548703107608645,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.026,1.018,1.014,1.017,1.007"
20,10243.734493703834,-0.014521096775656094,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.036,0.987,1.005,0.982,0.991"
21,10192.272250929125,-0.005036439085104143,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.977,1.000,1.022,0.993,0.999"
22,10141.311911449773,-0.00501244106978055,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
23,10090.606368559043,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
24,10065.380864220933,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.005,1.032,1.001,1.017,1.011"
25,10065.38187075902,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.031,1.100,0.991,1.030,1.010"
26,10375.216771109472,0.03031796066447979,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.987,1.033,0.991,1.014,0.994"
27,10076.184830260392,-0.029245257562716443,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.996,0.971,0.996,1.023,0.988"
28,10060.017676625148,-0.0016057801468448655,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.010,0.998,0.992,0.998,0.990"
29,10009.680042789721,-0.005016292730838557,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
30,10009.681041255306,9.97499950626707e-08,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
31,9984.657842122691,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.999,1.011,0.999,0.978,0.998"
32,9984.658840588476,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.004,1.031,1.014,1.016,1.019"
33,9847.126057965863,-0.01387015724638692,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.999,0.989,1.010,1.033,1.017"
34,9744.322951510241,-0.01049478779953802,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.984,0.990,0.994,1.032,1.003"
