,0,1,2,3
0,10457.726973369834,0.04475603546703794,"0.15,0.21,0.20,0.16,0.14,0.13","1.000,1.100,1.100,1.022,1.018,1.000"
1,10792.473837021254,0.03150789580198225,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,1.100,1.014,1.040,1.010,1.000"
2,10791.759096256774,-6.62280440496135e-05,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,1.000,1.000,1.000,1.000,1.000"
3,10791.707105024623,-4.8176906958270915e-06,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,1.000,1.000,1.000,1.000,1.000"
4,10941.511092467073,0.013785934381101258,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,1.100,0.978,0.988,0.991,1.000"
5,10901.44392270821,-0.003668662474465441,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,0.963,1.000,1.026,1.001,1.000"
6,10375.33066908591,-0.0494643131069627,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,0.921,0.925,0.923,0.976,1.000"
7,10917.83231956782,0.050966507749851966,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,1.100,1.066,1.100,1.009,1.000"
8,11315.235784733255,0.03575267203475378,"0.15,0.21,0.20,0.16,0.14,0.13","1.000,1.097,1.052,1.007,1.029,1.000"
9,11314.388679555632,-7.486692316571745e-05,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,1.000,1.000,1.000,1.000,1.000"
10,11314.275631408218,-9.991588178727638e-06,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,1.000,1.000,1.000,1.000,1.000"
11,11090.003120460504,-0.020021175862958825,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,0.917,0.986,0.990,0.995,1.024"
12,11177.908303765218,0.007895274798162977,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,1.028,1.012,0.993,1.001,1.002"
13,11007.983718412394,-0.015318555415206447,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,0.943,0.969,1.025,0.998,0.999"
14,11072.484473779852,0.005842352460409123,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,1.022,1.003,0.993,0.997,1.017"
15,10905.425309560927,-0.01520275435334906,"0.15,0.21,0.20,0.16,0.14,0.13","1.000,0.948,0.984,1.003,1.004,0.988"
16,10905.089552487472,-3.0788550898919e-05,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,1.000,1.000,1.000,1.000,1.000"
17,10905.031584501716,-5.3156959003753836e-06,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,1.000,1.000,1.000,1.000,1.000"
18,10739.727814065971,-0.015274550418775701,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,0.975,0.991,0.957,0.992,1.001"
19,10842.347427779867,0.009509779382897427,"0.15,0.21,0.20,0.16,0.14,0.13","1.000,0.999,1.045,0.994,1.007,1.003"
20,11326.668495361797,0.04370046408045176,"0.15,0.21,0.20,0.16,0.14,0.13","1.000,1.095,1.042,1.053,1.031,1.023"
21,11372.905712934904,0.004073845711441073,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,0.994,0.983,1.010,1.003,1.052"
22,11497.846599156486,0.010925930850523489,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,1.014,1.012,1.020,1.006,1.010"
23,11497.565826041675,-2.4419924255710548e-05,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,1.000,1.000,1.000,1.000,1.000"
24,11497.4608833246,-9.127427282587283e-06,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,1.000,1.000,1.000,1.000,1.000"
25,11703.084358028238,0.017726209169753742,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,1.050,1.012,1.005,1.013,1.015"
26,11688.82916528771,-0.0012188138854909952,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,0.968,0.989,1.047,0.991,1.012"
27,11627.71644395317,-0.005242016746423188,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,0.990,1.007,1.007,0.993,0.965"
28,11606.314293268853,-0.0018423111323053248,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,1.003,1.020,0.981,0.994,0.979"
29,11401.55042863701,-0.017799936977082452,"0.15,0.22,0.21,0.16,0.13,0.13","1.000,0.942,0.971,1.007,0.987,1.013"
30,11401.108880523983,-3.872777355447775e-05,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,1.000,1.000,1.000,1.000,1.000"
31,11401.053172489896,-4.886206313150579e-06,"0.15,0.22,0.20,0.16,0.13,0.13","1.000,1.000,1.000,1.000,1.000,1.000"
