,0,1,2,3
0,10114.027812313807,0.01133825954268231,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.003,1.100,1.029,1.014,1.017"
1,11074.752796696672,0.09074464230532794,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.997,1.100,0.998,0.976,1.017"
2,11021.89610146257,-0.004784145894089264,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
3,10966.78772590034,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
4,11104.354671356226,0.012465936240377326,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.983,1.000,1.021,1.022,1.018"
5,11077.073533771701,-0.0024598191864012974,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.993,1.000,1.043,1.044,0.987"
6,11077.074641479056,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.027,1.000,0.973,0.976,0.999"
7,10729.141468055259,-0.031914083787511933,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.971,1.000,1.011,0.979,1.008"
8,10629.274324542896,-0.009351617862094595,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.065,1.000,0.996,1.019,1.015"
9,10576.016037295383,-0.005023123788649098,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
10,10523.137017354513,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
11,11323.239836449271,0.07328087803551063,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.081,1.000,0.946,1.000,0.968"
12,11297.054805437825,-0.0023151813998991758,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.032,1.000,1.008,1.001,1.002"
13,11297.055935143306,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.004,1.000,1.012,1.028,0.991"
14,11209.094305530107,-0.007816714680293222,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.982,1.000,0.995,1.052,0.984"
15,11152.901032664677,-0.005025794013087055,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
16,11152.902145166556,9.97499950626707e-08,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
17,11097.138752519162,-0.00501244106978055,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
18,11069.397018126023,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.900,1.000,0.900,0.903,0.974"
19,11069.398125065725,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.925,1.000,0.971,0.941,1.009"
20,11069.399232005539,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.988,1.000,1.021,1.052,1.008"
21,9934.786917664895,-0.10814204719909648,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.900,1.000,0.903,0.900,0.967"
22,9502.747334981797,-0.0444614781763915,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.957,1.000,1.019,0.996,0.999"
23,9501.675397023497,-0.00011280931544754978,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
24,9454.167972581337,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
25,8461.481283240637,-0.11093144869611479,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.900,1.000,0.917,0.900,0.975"
26,8437.978017324664,-0.002781542373828766,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.016,1.000,1.008,0.960,1.023"
27,8234.004352195605,-0.02447025658749339,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.978,1.000,0.992,0.906,0.997"
28,8533.01553934757,0.03567036872969118,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.045,1.000,1.036,1.041,1.030"
29,8158.118937413879,-0.04492920061532063,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.942,1.000,0.944,0.956,0.981"
30,8157.184727498152,-0.00011451946417129461,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
31,8116.39962161843,-0.00501244106978055,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
32,8598.497575116082,0.05770082793769607,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.064,1.000,1.000,1.013,1.006"
33,8578.302752691465,-0.0023514078692395035,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.052,1.000,1.041,1.050,1.005"
34,8578.30361052174,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.966,1.000,0.987,1.005,0.971"
35,8223.672424163502,-0.042219303333073104,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.943,1.000,0.968,0.953,0.961"
36,8441.082248474002,0.026093652652150398,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.017,1.000,1.016,1.011,1.027"
37,8399.423229198675,-0.004947488578266498,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
38,8357.426955094861,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
39,8531.783010342668,0.020647768604976285,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.018,1.000,1.007,1.021,1.001"
40,8510.890296138348,-0.0024518130805871296,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.900,1.000,0.910,0.903,0.978"
41,8510.891147227378,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.949,1.000,0.965,0.995,1.001"
42,8168.914524321016,-0.04101061587094559,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.962,1.000,0.934,0.952,0.994"
43,8714.350321483684,0.06463509014639801,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.067,1.000,1.040,1.046,1.019"
44,8672.144904667593,-0.004854974987000258,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
45,8672.145769714049,9.97499950626707e-08,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
46,8828.077333247842,0.017820994558218357,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.985,1.000,1.018,0.985,0.976"
47,8806.397851636613,-0.002458762430511645,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.046,1.000,1.045,1.023,1.016"
48,8806.398732276399,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.008,1.000,0.996,1.032,0.991"
49,9150.212341267445,0.03829849979209227,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.021,1.000,1.016,1.031,1.042"
50,9720.528006334884,0.06046285292231784,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.017,1.000,1.000,0.983,1.062"
51,9697.655594453896,-0.0023557736324955163,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
52,9673.41242523332,-0.0025030299674969883,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
53,9625.046332866748,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
