,0,1,2,3
0,9835.84552975048,-0.016551673343482728,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.995,0.958,1.001,0.978,0.986"
1,9786.320281499362,-0.005047898778490701,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
2,9737.389661170473,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
3,9688.703689037933,-0.00501244106978055,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
4,9664.482901107882,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.035,0.997,1.100,1.012,1.009"
5,9664.483867556173,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.012,0.995,1.100,1.038,1.006"
6,9664.484834004561,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.990,0.973,1.100,1.047,1.004"
7,8983.10591613407,-0.0731121161073497,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.042,0.932,1.065,0.991,0.986"
8,8936.552647923123,-0.005195787941455152,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
9,8891.87078057291,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
10,8775.323562141552,-0.01319382204639028,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.006,0.992,1.100,1.007,1.001"
11,8753.206819565026,-0.0025235149589561555,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.953,1.013,0.962,0.968,0.996"
12,8753.207694885708,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.955,0.992,0.987,0.990,0.991"
13,8833.304669744633,0.009108972492538383,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.994,0.957,0.993,1.012,1.000"
14,8628.136266456437,-0.023500677465993488,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,0.928,1.009,0.982,0.930,1.069"
15,8584.595348799758,-0.0050591633564637545,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
16,8541.673232661442,-0.00501244106978055,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
17,7939.217270505725,-0.07314222763317176,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.949,0.918,0.900,0.934,0.963"
18,7917.978139767428,-0.0026788020062489194,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.022,1.027,1.100,1.021,0.990"
19,8369.295420419105,0.05543381394414842,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.019,1.060,1.059,0.990,1.006"
20,8122.310655229288,-0.02995502465175261,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,0.982,0.975,0.926,0.992,0.985"
21,8101.492477451479,-0.0025663759642247865,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.007,1.002,1.048,1.017,1.004"
22,8081.2395564070985,-0.0025030299674969883,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
23,8040.834168769328,-0.00501244106978055,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
24,8057.7737879596,0.0021044832556605807,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.003,1.004,1.007,1.007,1.003"
25,8037.7723094803,-0.0024853445361680084,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.989,1.066,1.019,0.985,0.998"
26,8037.773113257531,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.005,0.967,0.950,1.006,0.996"
