,0,1,2,3
0,9907.420676169579,-0.00930105338628096,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.010,0.965,1.008,0.984,0.990"
1,9628.285648659192,-0.028578851591604098,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.934,0.997,0.959,0.988,0.952"
2,9627.705399928413,-6.0266825996246073e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
3,9627.70636069318,9.979166172862777e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
4,9503.07204889523,-0.013029901081375306,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.997,0.984,1.007,0.981,0.953"
5,9687.70219612011,0.01924214641876,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.016,0.997,1.009,1.017,1.078"
6,9831.530988964048,0.014737402301031216,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.012,1.011,1.009,1.009,1.049"
7,9877.919264072485,0.0047072201576912,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.995,1.023,0.992,0.999,1.018"
8,9818.429235852238,-0.006040734821684474,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.992,0.999,0.993,0.986,0.994"
9,9818.306483997927,-1.25022667783745e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
10,9818.307463783096,9.979166172862777e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
11,9883.61159444214,0.0066292394791518565,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.009,0.991,1.014,1.015,1.011"
12,9998.80553973224,0.011587648872740677,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.005,1.010,1.003,1.006,1.046"
13,9934.020027285116,-0.006500407115560232,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.988,1.001,0.998,1.000,0.973"
14,9842.564380301532,-0.009248947851384123,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,0.985,1.004,0.989,0.985,0.982"
15,9942.064846448598,0.010058445260345071,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.032,0.987,1.011,1.011,1.019"
16,9941.858155637628,-2.0789741637597506e-05,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
17,9941.859147752224,9.979166172862777e-08,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.000,1.000,1.000,1.000,1.000"
18,10105.685464551261,0.0163441425745669,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.010,1.017,1.023,1.021,1.027"
19,10162.105640774727,0.005567486034145533,"0.17,0.17,0.17,0.17,0.17,0.17","1.000,1.005,1.028,1.003,1.006,0.992"
