,0,1,2,3
0,10001.023304832715,0.00010232524786471701,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.003,1.100,1.029,1.014,1.017"
1,9975.001988379652,-0.0026052561296972324,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.997,1.100,0.998,0.976,1.017"
2,9925.063085309086,-0.005018979356732976,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
3,9925.064075334129,9.97499950626707e-08,"0.00,0.00,1.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
4,9900.252410133466,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.983,1.000,1.021,1.022,1.018"
5,9900.253400158706,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.993,1.000,1.043,1.044,0.987"
6,9865.027298059144,-0.0035644461552400606,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.027,1.000,0.973,0.976,0.999"
7,9606.591667949486,-0.026546411705451137,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.971,1.000,1.011,0.979,1.008"
8,10177.701459867054,0.05774970090316478,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.065,1.000,0.996,1.019,1.015"
9,10128.35577210525,-0.004860203468679378,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
10,10077.71500861239,-0.00501244106978055,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
11,10052.521731381787,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.081,1.000,0.946,1.000,0.968"
12,10052.52273663396,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.032,1.000,1.008,1.001,1.002"
13,10066.18030412491,0.0013576988100324466,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.004,1.000,1.012,1.028,0.991"
14,9885.525292089354,-0.018109724852441184,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.982,1.000,0.995,1.052,0.984"
15,9835.647262894967,-0.005058333667191666,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
16,9786.47001260413,-0.00501244106978055,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
17,9762.004818666237,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
18,9762.00579486672,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.900,1.000,0.900,0.903,0.974"
19,9762.0067710673,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.925,1.000,0.971,0.941,1.009"
20,10240.587306346933,0.04786098102264238,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.988,1.000,1.021,1.052,1.008"
21,10216.241336400222,-0.0023802302757885826,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.900,1.000,0.903,0.900,0.967"
22,10145.296237632687,-0.006968568616797739,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.957,1.000,1.019,0.996,0.999"
23,10119.820785374597,-0.0025142184620977736,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
24,10119.821797356677,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
25,10119.822809338857,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.900,1.000,0.917,0.900,0.975"
26,10119.823821321139,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.016,1.000,1.008,0.960,1.023"
27,10119.82483330352,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.978,1.000,0.992,0.906,0.997"
28,10402.951076857196,0.027593168538513065,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.045,1.000,1.036,1.041,1.030"
29,10204.805503301995,-0.0192307861668421,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,0.942,1.000,0.944,0.956,0.981"
30,10153.28909250744,-0.005061035600771862,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
31,10102.523664912134,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
32,10077.26836852785,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.064,1.000,1.000,1.013,1.006"
33,10077.269376254688,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.052,1.000,1.041,1.050,1.005"
34,9708.159181337347,-0.037315646077818176,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.966,1.000,0.987,1.005,0.971"
35,9157.518158981826,-0.05839148602217521,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.943,1.000,0.968,0.953,0.961"
36,9213.395333005497,0.0060832409191834795,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.017,1.000,1.016,1.011,1.027"
37,9190.619051862473,-0.002475143987029499,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
38,9190.61997092438,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
39,9190.620889986378,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.018,1.000,1.007,1.021,1.001"
40,9190.621809048467,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.900,1.000,0.910,0.903,0.978"
41,8702.29823388937,-0.054596439973777014,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,0.949,1.000,0.965,0.995,1.001"
42,8679.38305451711,-0.002636706112370199,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.962,1.000,0.934,0.952,0.994"
43,8679.383922455416,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.067,1.000,1.040,1.046,1.019"
44,8679.38479039381,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
45,8657.687196356304,-0.0025030299674969883,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
46,8636.043846298555,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,0.985,1.000,1.018,0.985,0.976"
47,8636.04470990294,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.046,1.000,1.045,1.023,1.016"
48,8580.764780159561,-0.006421645048979276,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.008,1.000,0.996,1.032,0.991"
49,8715.106138604413,0.015534812995112206,"0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.021,1.000,1.016,1.031,1.042"
50,8523.314594067018,-0.022252555691076148,"0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.017,1.000,1.000,0.983,1.062"
51,8480.329367775388,-0.00505601245924343,"0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
52,8437.92857108953,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00","1.000,1.000,1.000,1.000,1.000,1.000"
53,8416.834595564143,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
54,8416.835437247604,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000"
